time,class_name,file_path,sharpness,brightness,capture_type,save_mode,roi_x,roi_y,roi_size,saved_width,saved_height
2026-06-24 12:05:08,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0284.jpg,45.01,139.61,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:09,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0285.jpg,40.39,130.64,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:09,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0286.jpg,61.55,139.48,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:10,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0287.jpg,30.68,129.38,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:10,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0288.jpg,50.24,136.93,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:11,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0289.jpg,51.67,138.11,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:12,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0290.jpg,47.08,140.38,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:13,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0291.jpg,46.81,140.20,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:13,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0292.jpg,49.66,139.37,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:14,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0293.jpg,46.63,137.91,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:14,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0294.jpg,48.85,135.64,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:15,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0295.jpg,49.96,142.93,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:15,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0296.jpg,54.05,142.49,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:16,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0297.jpg,50.27,139.24,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:16,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0298.jpg,43.79,133.44,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:17,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0299.jpg,41.64,138.09,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:17,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0300.jpg,48.62,137.94,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:18,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0301.jpg,47.78,137.19,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:18,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0302.jpg,36.95,128.93,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:19,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0303.jpg,46.33,137.63,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:19,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0304.jpg,45.96,138.17,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:20,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0305.jpg,46.72,137.77,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:20,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0306.jpg,35.81,128.69,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:21,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0307.jpg,44.48,137.63,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:21,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0308.jpg,49.78,137.57,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:22,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0309.jpg,48.87,135.00,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:22,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0310.jpg,44.15,128.76,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:23,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0311.jpg,43.75,135.40,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:23,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0312.jpg,45.90,136.67,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:24,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0313.jpg,43.11,136.73,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:25,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0314.jpg,37.59,128.91,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:25,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0315.jpg,45.97,130.79,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:26,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0316.jpg,43.69,137.80,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:26,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0317.jpg,42.39,135.77,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:27,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0318.jpg,43.91,130.27,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:27,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0319.jpg,41.48,137.82,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:28,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0320.jpg,36.48,130.58,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:28,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0321.jpg,39.76,136.78,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:29,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0322.jpg,40.26,137.99,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:29,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0323.jpg,38.21,130.04,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:30,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0324.jpg,44.27,136.75,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:30,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0325.jpg,33.24,133.06,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:31,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0326.jpg,48.82,135.85,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:31,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0327.jpg,50.22,133.54,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:32,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0328.jpg,35.95,123.36,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:32,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0329.jpg,41.96,136.53,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:33,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0330.jpg,41.51,136.90,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:34,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0331.jpg,41.95,136.63,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:34,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0332.jpg,42.76,127.37,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:35,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0333.jpg,49.21,138.47,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:35,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0334.jpg,43.98,139.29,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:36,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0335.jpg,31.92,137.95,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:36,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0336.jpg,44.61,137.52,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:37,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0337.jpg,39.93,135.86,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:37,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0338.jpg,43.37,136.19,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:38,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0339.jpg,46.73,131.46,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:38,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0340.jpg,45.45,131.13,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:39,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0341.jpg,40.94,135.86,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:40,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0342.jpg,35.66,132.04,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:40,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0343.jpg,38.48,138.15,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:41,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0344.jpg,37.48,131.18,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:41,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0345.jpg,43.37,136.96,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:42,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0346.jpg,37.83,130.11,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:42,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0347.jpg,42.59,134.95,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:43,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0348.jpg,46.41,137.03,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:43,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0349.jpg,35.65,130.26,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:44,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0350.jpg,44.96,134.49,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:44,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0351.jpg,35.91,126.48,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:45,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0352.jpg,45.34,137.34,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:45,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0353.jpg,41.30,129.22,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:46,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0354.jpg,46.94,129.99,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:47,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0355.jpg,32.55,126.84,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:47,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0356.jpg,43.84,133.31,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:48,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0357.jpg,41.58,138.42,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:48,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0358.jpg,42.19,138.46,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:49,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0359.jpg,42.51,133.04,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:49,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0360.jpg,42.63,135.04,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:50,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0361.jpg,40.19,134.73,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:50,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0362.jpg,32.31,131.05,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:51,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0363.jpg,40.38,137.27,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:52,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0364.jpg,47.74,137.54,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:52,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0365.jpg,37.59,133.43,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:53,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0366.jpg,45.97,135.64,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:53,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0367.jpg,40.76,135.41,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:54,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0368.jpg,45.32,133.26,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:54,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0369.jpg,46.17,137.59,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:55,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0370.jpg,47.82,138.04,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:55,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0371.jpg,40.06,137.81,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:56,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0372.jpg,46.86,134.71,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:57,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0373.jpg,42.37,140.45,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:57,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0374.jpg,41.95,139.31,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:58,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0375.jpg,42.25,139.24,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:58,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0376.jpg,41.76,138.66,auto,roi_crop,350,65,558,558,558
2026-06-24 12:05:59,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0377.jpg,41.21,135.12,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:00,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0378.jpg,36.61,136.22,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:00,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0379.jpg,46.79,138.74,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:01,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0380.jpg,43.93,139.07,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:01,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0381.jpg,41.39,134.33,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:02,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0382.jpg,48.18,138.75,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:02,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0383.jpg,49.94,138.45,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:03,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0384.jpg,50.36,139.79,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:03,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0385.jpg,39.51,133.79,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:04,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0386.jpg,43.69,139.38,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:04,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0387.jpg,49.05,139.29,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:05,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0388.jpg,48.57,138.24,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:05,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0389.jpg,38.98,133.74,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:06,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0390.jpg,38.13,136.37,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:06,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0391.jpg,35.23,127.00,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:07,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0392.jpg,43.98,136.55,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:08,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0393.jpg,38.04,136.08,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:08,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0394.jpg,33.36,131.82,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:09,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0395.jpg,37.13,132.68,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:10,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0396.jpg,38.98,133.20,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:10,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0397.jpg,36.61,139.42,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:11,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0398.jpg,31.42,134.04,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:11,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0399.jpg,33.89,139.11,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:12,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0400.jpg,30.41,134.40,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:13,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0401.jpg,42.11,139.63,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:13,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0402.jpg,43.77,139.09,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:14,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0403.jpg,39.41,132.74,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:14,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0404.jpg,46.98,135.85,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:15,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0405.jpg,51.98,139.52,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:15,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0406.jpg,45.15,132.52,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:16,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0407.jpg,38.35,129.27,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:17,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0408.jpg,42.84,136.81,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:17,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0409.jpg,40.25,140.31,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:18,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0410.jpg,39.64,139.48,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:18,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0411.jpg,38.45,139.20,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:19,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0412.jpg,37.67,135.17,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:19,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0413.jpg,38.53,131.80,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:20,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0414.jpg,40.94,137.82,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:20,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0415.jpg,42.64,138.77,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:21,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0416.jpg,30.40,135.56,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:22,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0417.jpg,42.08,136.76,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:22,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0418.jpg,41.36,136.83,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:23,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0419.jpg,44.09,136.40,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:23,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0420.jpg,43.57,136.64,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:24,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0421.jpg,36.13,131.75,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:24,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0422.jpg,45.36,136.34,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:25,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0423.jpg,42.21,136.74,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:26,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0424.jpg,36.38,127.86,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:26,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0425.jpg,38.36,136.37,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:27,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0426.jpg,39.64,134.65,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:27,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0427.jpg,34.52,126.58,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:28,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0428.jpg,40.90,135.49,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:28,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0429.jpg,31.94,129.40,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:29,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0430.jpg,38.65,132.53,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:29,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0431.jpg,39.12,136.70,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:30,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0432.jpg,39.37,133.75,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:30,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0433.jpg,33.12,137.06,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:31,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0434.jpg,30.76,133.82,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:31,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0435.jpg,42.16,131.93,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:32,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0436.jpg,46.13,135.78,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:33,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0437.jpg,37.62,132.57,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:33,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0438.jpg,43.02,134.10,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:34,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0439.jpg,43.63,131.03,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:34,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0440.jpg,33.18,129.24,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:35,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0441.jpg,32.44,133.86,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:35,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0442.jpg,32.84,127.15,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:36,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0443.jpg,37.87,127.46,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:36,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0444.jpg,34.77,136.40,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:37,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0445.jpg,33.55,131.77,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:37,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0446.jpg,40.92,132.88,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:38,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0447.jpg,45.36,134.76,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:38,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0448.jpg,36.44,131.02,auto,roi_crop,350,65,558,558,558
2026-06-24 12:06:39,其他,D:\Garbage Classification\Garbage_Classification_Organized\dataset\其他\其他_0449.jpg,44.50,135.06,auto,roi_crop,350,65,558,558,558
